taxon,birth,death,ccp,source
TACTTMPCrematogaster_Indomalayan50,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Malagasy144,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy145,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy146,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy147,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy148,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy150,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy35,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy36,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy37,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy38,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy39,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy40,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy41,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy42,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy43,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy44,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy45,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy51,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy52,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy55,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy56,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy57,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy58,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Malagasy59,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy60,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy61,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy71,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy72,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy73,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy74,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Malagasy75,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Malagasy79,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Nearctic101,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic102,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic103,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic104,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic105,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic106,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic107,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic108,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic109,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Nearctic80,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Nearctic81,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic82,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic83,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic84,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic85,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic86,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Nearctic89,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic91,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic92,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic93,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic94,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic95,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Nearctic97,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCrematogaster_Neotropical100,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical119,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical120,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical133,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical134,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Neotropical135,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical136,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical137,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical139,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical140,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical141,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical143,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical87,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical88,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical90,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Neotropical96,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical98,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Neotropical99,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Oceanian117,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Oceanian20,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCrematogaster_Palearctic110,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Palearctic111,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Palearctic112,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Palearctic121,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Palearctic122,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCrematogaster_Unknown138,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCryptomyrmex_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCryptopone_Australasian01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCryptopone_Australasian02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCryptopone_Australasian12,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Indomalayan09,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Indomalayan10,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Indomalayan11,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCryptopone_Nearctic07,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Neotropical05,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Neotropical06,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Neotropical08,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCryptopone_Palearctic03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCryptopone_Palearctic04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCylindromyrmex_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCylindromyrmex_Neotropical02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCylindromyrmex_Neotropical03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphoidris_Afrotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphomyrmex_Nearctic08,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPCyphomyrmex_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphomyrmex_Neotropical02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphomyrmex_Neotropical03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCyphomyrmex_Neotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphomyrmex_Neotropical05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphomyrmex_Neotropical06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPCyphomyrmex_Neotropical07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPCyphomyrmex_Neotropical09,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDacetinops_Australasian01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDacetinops_Australasian02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDaceton_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDiacamma_Australasian02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDiacamma_Australasian04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDiacamma_Australasian05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDiacamma_Australasian07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDiacamma_Indomalayan01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDiacamma_Indomalayan03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDiacamma_Indomalayan06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDiacamma_Indomalayan08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDiacamma_Indomalayan09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDicroaspis_Unknown01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDilobocondyla_Australasian01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDinoponera_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDinoponera_Neotropical02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDiscothyrea_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDoleromyrma_Australasian01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDolichoderus_Australasian07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDolichoderus_Indomalayan02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDolichoderus_Nearctic01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDolichoderus_Neotropical03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDolichoderus_Neotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDolichoderus_Neotropical05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDolichoderus_Neotropical06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical10,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical11,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorylus_Afrotropical12,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorylus_Afrotropical14,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Afrotropical15,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Australasian03,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorylus_Indomalayan01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorylus_Unknown13,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Nearctic12,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Nearctic13,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Nearctic14,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Nearctic15,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Nearctic16,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Nearctic17,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Nearctic18,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Nearctic19,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Nearctic20,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical02,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical05,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Neotropical07,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Neotropical09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical10,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Neotropical11,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical21,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical22,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical23,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical24,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Neotropical25,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical26,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Neotropical27,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical28,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPDorymyrmex_Neotropical29,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPDorymyrmex_Neotropical30,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPDorymyrmex_Neotropical31,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEburopone_Unknown01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEburopone_Unknown02,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEburopone_Unknown03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEchinopla_Australasian02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEchinopla_Indomalayan01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEciton_Neotropical01,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEciton_Neotropical02,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEciton_Neotropical03,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEciton_Neotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEciton_Neotropical05,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEciton_Neotropical06,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEciton_Neotropical07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEciton_Neotropical08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEcphorella_Unknown01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctatomma_Neotropical01,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical02,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical03,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical04,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical05,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical06,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical07,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical08,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical09,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical10,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical11,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEctatomma_Neotropical12,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctatomma_Neotropical13,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctomomyrmex_Australasian06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Australasian07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Australasian08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Australasian09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Australasian15,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Indomalayan01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Indomalayan02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEctomomyrmex_Indomalayan03,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctomomyrmex_Indomalayan04,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctomomyrmex_Indomalayan05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Indomalayan10,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctomomyrmex_Indomalayan11,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctomomyrmex_Indomalayan13,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPEctomomyrmex_Palearctic12,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEctomomyrmex_Palearctic14,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEmeryopone_Indomalayan02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPEmeryopone_Palearctic01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEpopostruma_Australasian01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEuprenolepis_Indomalayan01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEuprenolepis_Indomalayan02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEurhopalothrix_Australasian01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEurhopalothrix_Australasian04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEurhopalothrix_Neotropical02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEurhopalothrix_Neotropical03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPEusphinctus_Unknown01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPFisheropone_Afrotropical01,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPFisheropone_Afrotropical02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFisheropone_Afrotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPFisheropone_Afrotropical05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFisheropone_Indomalayan03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPFisheropone_Unknown06,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPForelius_Nearctic02,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPForelius_Neotropical01,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPForelius_Neotropical03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPForelius_Neotropical04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPForelius_Neotropical05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPForelius_Neotropical06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPForelius_Neotropical07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPForelius_Neotropical08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPFormica_Nearctic01,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPFormica_Nearctic02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic11,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPFormica_Nearctic12,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPFormica_Nearctic13,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPFormica_Nearctic14,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
