raw	clean
Anochetus_bequaerti_EX2918_CASENT0810444	Anochetus_bequaerti
Anochetus_africanus_D2420_CASENT0815784	Anochetus_africanus
Anochetus_obscuratus_EX2924_CASENT0845765	Anochetus_obscuratus
Anochetus_africanus_EX2931_CASENT0406755	Anochetus_africanus
Anochetus_africanus_EX2941_CASENT0352973	Anochetus_africanus
Anochetus_grandidieri_MAMI0510_CASENT0804361	Anochetus_grandidieri
Anochetus_madagascarensis_MAMI0512_CASENT0788946	Anochetus_madagascarensis
Anochetus_obscuratus_D2438_CASENT0820822	Anochetus_obscuratus
Anochetus_natalensis_D2439_CASENT0257804	Anochetus_natalensis
Anochetus_filicornis_D2823_CASENT0842733	Anochetus_filicornis
