raw	clean
Leptogenys_casc_mz06_EX2891_CASENT0776438	Leptogenys_casc
Leptogenys_afrc_tz04_D2480_CASENT0818404	Leptogenys_afrc
Leptogenys_ferrarii_EX2831_CASENT0067051	Leptogenys_ferrarii
Leptogenys_afrc_tz02_D2491_CASENT0816949	Leptogenys_afrc
Leptogenys_afrc_tz02_EX2892_CASENT0783788	Leptogenys_afrc
Leptogenys_ergatogyna_D2495_CASENT0815024	Leptogenys_ergatogyna
Leptogenys_bubastis_D2484_CASENT0815018	Leptogenys_bubastis
Leptogenys_afr01_EX2869_CASENT0317009	Leptogenys_afr
Leptogenys_amon_EX2872_CASENT0317012	Leptogenys_amon
Leptogenys_amon_D2485_CASENT0815023	Leptogenys_amon
Leptogenys_afr02_EX2870_CASENT0317010	Leptogenys_afr
Leptogenys_afr03_EX2871_CASENT0317011	Leptogenys_afr
Leptogenys_cryptica_EX2864_CASENT0317006	Leptogenys_cryptica
Leptogenys_khaura_EX2866_CASENT0872846	Leptogenys_khaura
Leptogenys_ug05_EX2885_CASENT0352404	Leptogenys_ug
Leptogenys_ug06_EX2886_CASENT0356145	Leptogenys_ug
Leptogenys_afr05_EX2873_CASENT0317013	Leptogenys_afr
Leptogenys_ug03_EX2883_CASENT0352399	Leptogenys_ug
Leptogenys_honoria_EX2875_CASENT0317015	Leptogenys_honoria
Leptogenys_afr08_EX2876_CASENT0317016	Leptogenys_afr
Leptogenys_casc_mz03_EX2888_CASENT0782027	Leptogenys_casc
Leptogenys_ug01_EX2328_CASENT0639794	Leptogenys_ug
Leptogenys_ug01_EX2881_CASENT0352418	Leptogenys_ug
Leptogenys_occidentalis_EX2877_CASENT0317017	Leptogenys_occidentalis
Leptogenys_occidentalis_D2463_CASENT0814958	Leptogenys_occidentalis
Leptogenys_conradti_EX2863_CASENT0417217	Leptogenys_conradti
Leptogenys_afrc_rc01_D2455_CASENT0815005	Leptogenys_afrc
Leptogenys_excellens_cf_D2402_CASENT0821424	Leptogenys_excellens
Leptogenys_afr12_EX2880_CASENT0095124	Leptogenys_afr
Leptogenys_crustosa_D2094_CASENT0882088	Leptogenys_crustosa
Leptogenys_crustosa_EX2882_CASENT0352386	Leptogenys_crustosa
Leptogenys_gatu_D2099_CASENT0843148	Leptogenys_gatu
Leptogenys_donisthorpei_EX2267_CASENT0619658	Leptogenys_donisthorpei
Leptogenys_montuosa_EX2242_CASENT0611917	Leptogenys_montuosa
Leptogenys_unistimulosa_EX2458_CASENT0627005	Leptogenys_unistimulosa
Leptogenys_unistimulosa_EX2841_CASENT0373353	Leptogenys_unistimulosa
Leptogenys_arcuata_EX2235_CASENT0630431	Leptogenys_arcuata
Leptogenys_peruana_EX2839_CASENT0248749	Leptogenys_peruana
Leptogenys_pubiceps_EX2330_CASENT0628711	Leptogenys_pubiceps
Leptogenys_punctaticeps_EX2331_CASENT0635724	Leptogenys_punctaticeps
Leptogenys_titan_D2457_CASENT0815021	Leptogenys_titan
Leptogenys_stuhlmanni_EX2868_CASENT0081182	Leptogenys_stuhlmanni
Leptogenys_camerunensis_D2093_CASENT0882087	Leptogenys_camerunensis
Leptogenys_camerunensis_EX2884_CASENT0352352	Leptogenys_camerunensis
Leptogenys_leiothorax_D2496_CASENT0814811	Leptogenys_leiothorax
Leptogenys_schwabi_D2489_CASENT0888229	Leptogenys_schwabi
Leptogenys_regis_D2494_CASENT0250472	Leptogenys_regis
Leptogenys_afrc_tz07_D2475_CASENT0235514	Leptogenys_afrc
Leptogenys_afrc_tz07_EX2887_CASENT0775384	Leptogenys_afrc
Leptogenys_comajojo_EX2890_CASENT0777597	Leptogenys_comajojo
Leptogenys_comajojo_D2479_CASENT0250487	Leptogenys_comajojo
Leptogenys_comajojo_MAMI0543_CASENT0247287	Leptogenys_comajojo
Leptogenys_bituberculata_EX3015_CASENT0650193	Leptogenys_bituberculata
Leptogenys_ph01_EX2848_CASENT0265848	Leptogenys_ph
Leptogenys_harmsi_EX2853_CASENT0284148	Leptogenys_harmsi
Leptogenys_harmsi_EX2683_ENT00047817	Leptogenys_harmsi
Leptogenys_harmsi_EX2571_CASENT0887825	Leptogenys_harmsi
Leptogenys_pg01_EX2846_CASENT0434478	Leptogenys_pg
Leptogenys_mengzii_EX2664_CASENT0713663	Leptogenys_mengzii
Leptogenys_ph04_EX2851_CASENT0267000	Leptogenys_ph
Leptogenys_th03_EX2855_CASENT0268165	Leptogenys_th
Leptogenys_kraepelini_D2089_CASENT0882084	Leptogenys_kraepelini
Leptogenys_th05_EX2857_CASENT0272724	Leptogenys_th
Leptogenys_cn01_EX2840_CASENT0189510	Leptogenys_cn
Leptogenys_cn02_EX2844_CASENT0203418	Leptogenys_cn
Leptogenys_th07_EX2859_CASENT0269057	Leptogenys_th
Leptogenys_confucii_D1988_USNMENT01118293	Leptogenys_confucii
Leptogenys_id02_EX2847_CASENT0923408	Leptogenys_id
Leptogenys_th06_EX2858_CASENT0131711	Leptogenys_th
Leptogenys_id01_EX2845_CASENT0923407	Leptogenys_id
Leptogenys_th02_EX2854_CASENT0269418	Leptogenys_th
Leptogenys_th08_EX2860_CASENT0272249	Leptogenys_th
Leptogenys_kitteli_nr_D2090_CASENT0882103	Leptogenys_kitteli
Leptogenys_th09_EX2861_CASENT0273370	Leptogenys_th
Leptogenys_nitens_EX2837_CASENT0217533	Leptogenys_nitens
Leptogenys_violacea_EX3013_CASENT0650191	Leptogenys_violacea
Leptogenys_ph02_EX2849_CASENT0266416	Leptogenys_ph
Leptogenys_ph03_EX2850_CASENT0266216	Leptogenys_ph
Leptogenys_purpurea_EX3016_CASENT0650194	Leptogenys_purpurea
Leptogenys_diminuta_D0273_CASENT0106010	Leptogenys_diminuta
Leptogenys_diminuta_D2876_CASENT0106010	Leptogenys_diminuta
Leptogenys_letilae_D2100_CASENT0270559	Leptogenys_letilae
Leptogenys_hebrideana_EX2832_CASENT0217529	Leptogenys_hebrideana
Leptogenys_mj_sp1_EX3014_CASENT0650192	Leptogenys_mj
Leptogenys_rabebe_MAMI0572_CASENT0134407	Leptogenys_rabebe
Leptogenys_rabesoni_MAMI0573_CASENT0195431	Leptogenys_rabesoni
Leptogenys_anjara_MAMI0534_CASENT0175331	Leptogenys_anjara
Leptogenys_fiandry_MAMI0548_CASENT0247244	Leptogenys_fiandry
Leptogenys_alamando_MAMI0529_CASENT0034625	Leptogenys_alamando
Leptogenys_edsoni_MAMI0545_CASENT0247253	Leptogenys_edsoni
Leptogenys_grandidieri_MAMI0551_CASENT0001091	Leptogenys_grandidieri
Leptogenys_avaratra_MAMI0537_CASENT0247238	Leptogenys_avaratra
Leptogenys_avo_MAMI0538_CASENT0034742	Leptogenys_avo
Leptogenys_bezanozano_MAMI0540_CASENT0196894	Leptogenys_bezanozano
Leptogenys_toeraniva_MAMI0799_CASENT0067668	Leptogenys_toeraniva
Leptogenys_coerulescens_MAMI0542_CASENT0162329	Leptogenys_coerulescens
Leptogenys_fasika_MAMI0547_CASENT0416216	Leptogenys_fasika
Leptogenys_variabilis_MAMI0581_CASENT0247206	Leptogenys_variabilis
Leptogenys_angusta_BBX460_CASENT0347706	Leptogenys_angusta
Leptogenys_mangabe_MAMI0563_CASENT0496843	Leptogenys_mangabe
Leptogenys_johary_MAMI0560_CASENT0247202	Leptogenys_johary
Leptogenys_lucida_MAMI0562_CASENT0296982	Leptogenys_lucida
Leptogenys_malama_BBX463_CASENT0347708	Leptogenys_malama
Leptogenys_arnoldi_D2490_CASENT0815123	Leptogenys_arnoldi
Leptogenys_excellens_EX2893_CASENT0774876	Leptogenys_excellens
Leptogenys_excellens_EX2865_CASENT0781056	Leptogenys_excellens
