Family,genus,species
Formicidae,TACTTMPCrematogaster_Neotropical143,TACTTMPCrematogaster Neotropical143 unciata
Formicidae,TACTTMPCrematogaster_Neotropical87,TACTTMPCrematogaster Neotropical87 brevidentata
Formicidae,TACTTMPCrematogaster_Neotropical87,TACTTMPCrematogaster Neotropical87 flavosensitiva
Formicidae,TACTTMPCrematogaster_Neotropical87,TACTTMPCrematogaster Neotropical87 laevis
Formicidae,TACTTMPCrematogaster_Neotropical87,TACTTMPCrematogaster Neotropical87 magnifica
Formicidae,TACTTMPCrematogaster_Neotropical87,TACTTMPCrematogaster Neotropical87 rossi
Formicidae,TACTTMPCrematogaster_Neotropical87,TACTTMPCrematogaster Neotropical87 steinheili
Formicidae,TACTTMPCrematogaster_Neotropical88,TACTTMPCrematogaster Neotropical88 cedrosensis
Formicidae,TACTTMPCrematogaster_Neotropical88,TACTTMPCrematogaster Neotropical88 dentinodis
Formicidae,TACTTMPCrematogaster_Neotropical88,TACTTMPCrematogaster Neotropical88 goeldii
Formicidae,TACTTMPCrematogaster_Neotropical88,TACTTMPCrematogaster Neotropical88 peruviana
Formicidae,TACTTMPCrematogaster_Neotropical90,TACTTMPCrematogaster Neotropical90 jardinero
Formicidae,TACTTMPCrematogaster_Neotropical90,TACTTMPCrematogaster Neotropical90 manni
Formicidae,TACTTMPCrematogaster_Neotropical90,TACTTMPCrematogaster Neotropical90 opaca
Formicidae,TACTTMPCrematogaster_Neotropical90,TACTTMPCrematogaster Neotropical90 parallela
Formicidae,TACTTMPCrematogaster_Neotropical90,TACTTMPCrematogaster Neotropical90 quadrispinosa
Formicidae,TACTTMPCrematogaster_Neotropical96,TACTTMPCrematogaster Neotropical96 cubaensis
Formicidae,TACTTMPCrematogaster_Neotropical96,TACTTMPCrematogaster Neotropical96 dorsidens
Formicidae,TACTTMPCrematogaster_Neotropical96,TACTTMPCrematogaster Neotropical96 laeviuscula
Formicidae,TACTTMPCrematogaster_Neotropical96,TACTTMPCrematogaster Neotropical96 scapamaris
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 bingo
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 brasiliensis
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 bryophilia
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 carinata
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 mancocapaci
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 oxygynoides
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 pygmaea
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 sanguinea
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 sericea
Formicidae,TACTTMPCrematogaster_Neotropical98,TACTTMPCrematogaster Neotropical98 subtonsa
Formicidae,TACTTMPCrematogaster_Neotropical99,TACTTMPCrematogaster Neotropical99 bruchi
Formicidae,TACTTMPCrematogaster_Neotropical99,TACTTMPCrematogaster Neotropical99 cristata
Formicidae,TACTTMPCrematogaster_Neotropical99,TACTTMPCrematogaster Neotropical99 lucayana
Formicidae,TACTTMPCrematogaster_Neotropical99,TACTTMPCrematogaster Neotropical99 moelleri
Formicidae,TACTTMPCrematogaster_Neotropical99,TACTTMPCrematogaster Neotropical99 uruguayensis
Formicidae,TACTTMPCrematogaster_Oceanian117,TACTTMPCrematogaster Oceanian117 obnigra
Formicidae,TACTTMPCrematogaster_Oceanian117,TACTTMPCrematogaster Oceanian117 wheeleri
Formicidae,TACTTMPCrematogaster_Oceanian20,TACTTMPCrematogaster Oceanian20 abrupta
Formicidae,TACTTMPCrematogaster_Oceanian20,TACTTMPCrematogaster Oceanian20 elysii
Formicidae,TACTTMPCrematogaster_Oceanian20,TACTTMPCrematogaster Oceanian20 foxi
Formicidae,TACTTMPCrematogaster_Oceanian20,TACTTMPCrematogaster Oceanian20 nesiotis
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 abouzeidi
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 afghanica
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 antaris
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 chungi
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 gypsophila
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 laestrygon
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 lorteti
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 macaoensis
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 matsumurai
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 ramicola
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 ronganensis
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 scutellaris
Formicidae,TACTTMPCrematogaster_Palearctic110,TACTTMPCrematogaster Palearctic110 zoceensis
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 aegyptiaca
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 bogojawlenskii
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 fuentei
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 gullukdagensis
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 inermis
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 ionia
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 oasium
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 ourea
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 subdentata
Formicidae,TACTTMPCrematogaster_Palearctic111,TACTTMPCrematogaster Palearctic111 teranishii
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 algirica
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 auberti
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 dhofarensis
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 ghoneimi
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 gryllsi
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 montenigrina
Formicidae,TACTTMPCrematogaster_Palearctic112,TACTTMPCrematogaster Palearctic112 warburgi
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 alluaudi
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 bison
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 egidyi
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 erectepilosa
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 gordani
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 izanami
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 mosis
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 nawai
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 osakensis
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 popohana
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 sorokini
Formicidae,TACTTMPCrematogaster_Palearctic121,TACTTMPCrematogaster Palearctic121 striaticeps
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 cypria
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 hezaradjatica
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 jacindae
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 jehovae
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 moqorensis
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 phoenica
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 schimmeri
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 schmidti
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 sordidula
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 suehiro
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 terminalis
Formicidae,TACTTMPCrematogaster_Palearctic122,TACTTMPCrematogaster Palearctic122 vagula
Formicidae,TACTTMPCrematogaster_Unknown138,TACTTMPCrematogaster Unknown138 acuta
Formicidae,TACTTMPCrematogaster_Unknown138,TACTTMPCrematogaster Unknown138 magitae
Formicidae,TACTTMPCryptomyrmex_Neotropical01,TACTTMPCryptomyrmex Neotropical01 boltoni
Formicidae,TACTTMPCryptomyrmex_Neotropical01,TACTTMPCryptomyrmex Neotropical01 longinodus
Formicidae,TACTTMPCryptopone_Australasian01,TACTTMPCryptopone Australasian01 crassicornis
Formicidae,TACTTMPCryptopone_Australasian01,TACTTMPCryptopone Australasian01 rotundiceps
Formicidae,TACTTMPCryptopone_Australasian02,TACTTMPCryptopone Australasian02 odax
Formicidae,TACTTMPCryptopone_Australasian12,TACTTMPCryptopone Australasian12 fusciceps
Formicidae,TACTTMPCryptopone_Australasian12,TACTTMPCryptopone Australasian12 motschulskyi
Formicidae,TACTTMPCryptopone_Indomalayan09,TACTTMPCryptopone Indomalayan09 subterranea
Formicidae,TACTTMPCryptopone_Indomalayan09,TACTTMPCryptopone Indomalayan09 testacea
Formicidae,TACTTMPCryptopone_Indomalayan10,TACTTMPCryptopone Indomalayan10 butteli
Formicidae,TACTTMPCryptopone_Indomalayan10,TACTTMPCryptopone Indomalayan10 nicobarensis
Formicidae,TACTTMPCryptopone_Indomalayan11,TACTTMPCryptopone Indomalayan11 typhlos
Formicidae,TACTTMPCryptopone_Nearctic07,TACTTMPCryptopone Nearctic07 gilva
Formicidae,TACTTMPCryptopone_Neotropical05,TACTTMPCryptopone Neotropical05 guatemalensis
Formicidae,TACTTMPCryptopone_Neotropical06,TACTTMPCryptopone Neotropical06 gilvatumida
Formicidae,TACTTMPCryptopone_Neotropical08,TACTTMPCryptopone Neotropical08 gilvagrande
Formicidae,TACTTMPCryptopone_Palearctic03,TACTTMPCryptopone Palearctic03 arabica
Formicidae,TACTTMPCryptopone_Palearctic03,TACTTMPCryptopone Palearctic03 gigas
Formicidae,TACTTMPCryptopone_Palearctic03,TACTTMPCryptopone Palearctic03 pseudogigas
Formicidae,TACTTMPCryptopone_Palearctic03,TACTTMPCryptopone Palearctic03 recticlypea
Formicidae,TACTTMPCryptopone_Palearctic03,TACTTMPCryptopone Palearctic03 sauteri
Formicidae,TACTTMPCryptopone_Palearctic04,TACTTMPCryptopone Palearctic04 jinxiuensis
Formicidae,TACTTMPCryptopone_Palearctic04,TACTTMPCryptopone Palearctic04 ochracea
Formicidae,TACTTMPCryptopone_Palearctic04,TACTTMPCryptopone Palearctic04 sinensis
Formicidae,TACTTMPCryptopone_Palearctic04,TACTTMPCryptopone Palearctic04 taivanae
Formicidae,TACTTMPCryptopone_Palearctic04,TACTTMPCryptopone Palearctic04 tengu
Formicidae,TACTTMPCylindromyrmex_Neotropical01,TACTTMPCylindromyrmex Neotropical01 boliviae
Formicidae,TACTTMPCylindromyrmex_Neotropical01,TACTTMPCylindromyrmex Neotropical01 meinerti
Formicidae,TACTTMPCylindromyrmex_Neotropical01,TACTTMPCylindromyrmex Neotropical01 whymperi
Formicidae,TACTTMPCylindromyrmex_Neotropical02,TACTTMPCylindromyrmex Neotropical02 darlingtoni
Formicidae,TACTTMPCylindromyrmex_Neotropical02,TACTTMPCylindromyrmex Neotropical02 longiceps
Formicidae,TACTTMPCylindromyrmex_Neotropical03,TACTTMPCylindromyrmex Neotropical03 brasiliensis
Formicidae,TACTTMPCylindromyrmex_Neotropical03,TACTTMPCylindromyrmex Neotropical03 brevitarsus
Formicidae,TACTTMPCylindromyrmex_Neotropical03,TACTTMPCylindromyrmex Neotropical03 escobari
Formicidae,TACTTMPCylindromyrmex_Neotropical03,TACTTMPCylindromyrmex Neotropical03 godmani
Formicidae,TACTTMPCylindromyrmex_Neotropical03,TACTTMPCylindromyrmex Neotropical03 striatus
Formicidae,TACTTMPCyphoidris_Afrotropical01,TACTTMPCyphoidris Afrotropical01 exalta
Formicidae,TACTTMPCyphoidris_Afrotropical01,TACTTMPCyphoidris Afrotropical01 parissa
Formicidae,TACTTMPCyphoidris_Afrotropical01,TACTTMPCyphoidris Afrotropical01 spinosa
Formicidae,TACTTMPCyphoidris_Afrotropical01,TACTTMPCyphoidris Afrotropical01 werneri
Formicidae,TACTTMPCyphomyrmex_Nearctic08,TACTTMPCyphomyrmex Nearctic08 wheeleri
Formicidae,TACTTMPCyphomyrmex_Neotropical01,TACTTMPCyphomyrmex Neotropical01 bicornis
Formicidae,TACTTMPCyphomyrmex_Neotropical01,TACTTMPCyphomyrmex Neotropical01 nesiotus
Formicidae,TACTTMPCyphomyrmex_Neotropical01,TACTTMPCyphomyrmex Neotropical01 rimosus
Formicidae,TACTTMPCyphomyrmex_Neotropical01,TACTTMPCyphomyrmex Neotropical01 vorticis
Formicidae,TACTTMPCyphomyrmex_Neotropical02,TACTTMPCyphomyrmex Neotropical02 cornutus
Formicidae,TACTTMPCyphomyrmex_Neotropical02,TACTTMPCyphomyrmex Neotropical02 dixus
Formicidae,TACTTMPCyphomyrmex_Neotropical02,TACTTMPCyphomyrmex Neotropical02 peltatus
Formicidae,TACTTMPCyphomyrmex_Neotropical03,TACTTMPCyphomyrmex Neotropical03 major
Formicidae,TACTTMPCyphomyrmex_Neotropical03,TACTTMPCyphomyrmex Neotropical03 minutus
Formicidae,TACTTMPCyphomyrmex_Neotropical04,TACTTMPCyphomyrmex Neotropical04 flavidus
Formicidae,TACTTMPCyphomyrmex_Neotropical04,TACTTMPCyphomyrmex Neotropical04 podargus
Formicidae,TACTTMPCyphomyrmex_Neotropical04,TACTTMPCyphomyrmex Neotropical04 salvini
Formicidae,TACTTMPCyphomyrmex_Neotropical04,TACTTMPCyphomyrmex Neotropical04 transversus
Formicidae,TACTTMPCyphomyrmex_Neotropical05,TACTTMPCyphomyrmex Neotropical05 castagnei
Formicidae,TACTTMPCyphomyrmex_Neotropical05,TACTTMPCyphomyrmex Neotropical05 foxi
Formicidae,TACTTMPCyphomyrmex_Neotropical05,TACTTMPCyphomyrmex Neotropical05 laevigatus
Formicidae,TACTTMPCyphomyrmex_Neotropical06,TACTTMPCyphomyrmex Neotropical06 hamulatus
Formicidae,TACTTMPCyphomyrmex_Neotropical06,TACTTMPCyphomyrmex Neotropical06 muelleri
Formicidae,TACTTMPCyphomyrmex_Neotropical07,TACTTMPCyphomyrmex Neotropical07 kirbyi
Formicidae,TACTTMPCyphomyrmex_Neotropical07,TACTTMPCyphomyrmex Neotropical07 longiscapus
Formicidae,TACTTMPCyphomyrmex_Neotropical09,TACTTMPCyphomyrmex Neotropical09 bicarinatus
Formicidae,TACTTMPCyphomyrmex_Neotropical09,TACTTMPCyphomyrmex Neotropical09 costatus
Formicidae,TACTTMPDacetinops_Australasian01,TACTTMPDacetinops Australasian01 cibdelus
Formicidae,TACTTMPDacetinops_Australasian01,TACTTMPDacetinops Australasian01 darlingtoni
Formicidae,TACTTMPDacetinops_Australasian01,TACTTMPDacetinops Australasian01 ignotus
Formicidae,TACTTMPDacetinops_Australasian02,TACTTMPDacetinops Australasian02 cirrosus
Formicidae,TACTTMPDacetinops_Australasian02,TACTTMPDacetinops Australasian02 concinnus
Formicidae,TACTTMPDacetinops_Australasian02,TACTTMPDacetinops Australasian02 solivagus
Formicidae,TACTTMPDacetinops_Australasian02,TACTTMPDacetinops Australasian02 wilsoni
Formicidae,TACTTMPDaceton_Neotropical01,TACTTMPDaceton Neotropical01 armigerum
Formicidae,TACTTMPDaceton_Neotropical01,TACTTMPDaceton Neotropical01 boltoni
Formicidae,TACTTMPDiacamma_Australasian02,TACTTMPDiacamma Australasian02 intricatum
Formicidae,TACTTMPDiacamma_Australasian04,TACTTMPDiacamma Australasian04 gusenleitneri
Formicidae,TACTTMPDiacamma_Australasian04,TACTTMPDiacamma Australasian04 schoedli
Formicidae,TACTTMPDiacamma_Australasian05,TACTTMPDiacamma Australasian05 cupreum
Formicidae,TACTTMPDiacamma_Australasian05,TACTTMPDiacamma Australasian05 leve
Formicidae,TACTTMPDiacamma_Australasian07,TACTTMPDiacamma Australasian07 australe
Formicidae,TACTTMPDiacamma_Australasian07,TACTTMPDiacamma Australasian07 colosseense
Formicidae,TACTTMPDiacamma_Australasian07,TACTTMPDiacamma Australasian07 rugosum
Formicidae,TACTTMPDiacamma_Indomalayan01,TACTTMPDiacamma Indomalayan01 caeruleum
Formicidae,TACTTMPDiacamma_Indomalayan01,TACTTMPDiacamma Indomalayan01 carbonarium
Formicidae,TACTTMPDiacamma_Indomalayan01,TACTTMPDiacamma Indomalayan01 holosericum
Formicidae,TACTTMPDiacamma_Indomalayan01,TACTTMPDiacamma Indomalayan01 jacobsoni
Formicidae,TACTTMPDiacamma_Indomalayan01,TACTTMPDiacamma Indomalayan01 magdalenae
Formicidae,TACTTMPDiacamma_Indomalayan01,TACTTMPDiacamma Indomalayan01 palawanicum
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 aequale
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 assamense
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 ceylonense
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 concentricum
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 generali
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 geometricum
Formicidae,TACTTMPDiacamma_Indomalayan03,TACTTMPDiacamma Indomalayan03 holzschuhi
Formicidae,TACTTMPDiacamma_Indomalayan06,TACTTMPDiacamma Indomalayan06 brevistriatum
Formicidae,TACTTMPDiacamma_Indomalayan06,TACTTMPDiacamma Indomalayan06 excellens
Formicidae,TACTTMPDiacamma_Indomalayan06,TACTTMPDiacamma Indomalayan06 orbiculatum
Formicidae,TACTTMPDiacamma_Indomalayan06,TACTTMPDiacamma Indomalayan06 solitaria
Formicidae,TACTTMPDiacamma_Indomalayan06,TACTTMPDiacamma Indomalayan06 symposium
Formicidae,TACTTMPDiacamma_Indomalayan06,TACTTMPDiacamma Indomalayan06 violaceum
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 aureovestitum
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 baguiense
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 jaitrongi
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 longitudinale
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 pallidum
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 panayense
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 reductostriatum
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 sikkimense
Formicidae,TACTTMPDiacamma_Indomalayan08,TACTTMPDiacamma Indomalayan08 timorense
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 bispinosum
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 cyaneiventre
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 indicum
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 leyteense
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 purpureum
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 rugivertex
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 scalpratum
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 unicolor
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 vagans
Formicidae,TACTTMPDiacamma_Indomalayan09,TACTTMPDiacamma Indomalayan09 viridipurpureum
Formicidae,TACTTMPDicroaspis_Unknown01,TACTTMPDicroaspis Unknown01 cryptocera
Formicidae,TACTTMPDicroaspis_Unknown01,TACTTMPDicroaspis Unknown01 KM01
Formicidae,TACTTMPDicroaspis_Unknown01,TACTTMPDicroaspis Unknown01 laevidens
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 bangalorica
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 borneensis
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 carinata
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 cataulacoidea
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 chapmani
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 didita
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 eguchii
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 fouqueti
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 fulva
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 gaoyureni
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 gasteroreticulata
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 karnyi
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 oswini
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 propotriangulata
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 rufida
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 rufobrunnea
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 rugosa
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 sebesiana
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 selebensis
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 silviae
Formicidae,TACTTMPDilobocondyla_Australasian01,TACTTMPDilobocondyla Australasian01 yamanei
Formicidae,TACTTMPDinoponera_Neotropical01,TACTTMPDinoponera Neotropical01 gigantea
Formicidae,TACTTMPDinoponera_Neotropical01,TACTTMPDinoponera Neotropical01 nicinha
Formicidae,TACTTMPDinoponera_Neotropical01,TACTTMPDinoponera Neotropical01 quadriceps
Formicidae,TACTTMPDinoponera_Neotropical02,TACTTMPDinoponera Neotropical02 grandis
Formicidae,TACTTMPDinoponera_Neotropical02,TACTTMPDinoponera Neotropical02 hispida
Formicidae,TACTTMPDinoponera_Neotropical02,TACTTMPDinoponera Neotropical02 longipes
Formicidae,TACTTMPDinoponera_Neotropical02,TACTTMPDinoponera Neotropical02 lucida
Formicidae,TACTTMPDinoponera_Neotropical02,TACTTMPDinoponera Neotropical02 mutica
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 aisnetu
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 antarctica
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 athene
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 banna
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 berlita
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 bidens
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 bobi
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 bryanti
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 chimera
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 clavicornis
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 crassicornis
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 damato
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 denticulata
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 diana
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 dryad
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 gaia
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 globa
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 gryphon
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 hawkesi
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 horni
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 humilis
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 icta
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 isthmica
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 kalypso
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 kamiteta
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 leae
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 maia
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 michelae
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 mixta
Formicidae,TACTTMPDiscothyrea_Neotropical01,TACTTMPDiscothyrea Neotropical01 neotropica
