raw	clean
Mystrium_labyrinth	Mystrium_labyrinth
Mystrium_barrybressleri	Mystrium_barrybressleri
Mystrium_voeltzkowi	Mystrium_voeltzkowi
Mystrium_mirror	Mystrium_mirror
Mystrium_janovitzi	Mystrium_janovitzi
Mystrium_shadow	Mystrium_shadow
Mystrium_oberthueri	Mystrium_oberthueri
Mystrium_eques	Mystrium_eques
Mystrium_mysticum	Mystrium_mysticum
Mystrium_rogeri	Mystrium_rogeri
