raw	clean
Podomyrma_adelaidae	Podomyrma_adelaidae
Podomyrma_ruficeps	Podomyrma_ruficeps
Podomyrma_laevifrons	Podomyrma_laevifrons
Podomyrma_silvicola	Podomyrma_silvicola
