raw	clean
Cataulacus_guineensis	Cataulacus_guineensis
Cataulacus_ebrardi	Cataulacus_ebrardi
Cataulacus_muticus	Cataulacus_muticus
Cataulacus_hispidulus	Cataulacus_hispidulus
