raw	clean
Pachycondyla_procidua_EX2252_CASENT0646046	Pachycondyla_procidua
Pachycondyla_striata_EX2989_CASENT0923096	Pachycondyla_striata
Pachycondyla_harpax_EX838_CASENT0636063	Pachycondyla_harpax
Pachycondyla_lenis_EX3643_CASENT0374619	Pachycondyla_lenis
Pachycondyla_crassinoda_EX2300_CASENT0649087	Pachycondyla_crassinoda
Pachycondyla_impressa_EX2258_CASENT0636810	Pachycondyla_impressa
Pachycondyla_lattkei_D2115_CASENT0882078	Pachycondyla_lattkei
Pachycondyla_purpurascens_EX2259_CASENT0648526	Pachycondyla_purpurascens
