step	function_raw	new_label	pre_dropped	sister_input	shape1	shape2	min_frac	max_frac	include_terminal	include_stem	edge_index	edge_length	chosen_frac	position_from_child	attach_age	where_node	new_tip_length	tree_depth	edge_type	reference	doi
1	graft sister to tip	Formosimyrma	FALSE	Melissotarsus_insularis	6	2	0.8	0.9	NA	NA	1845	0.3192059221	0.884002955979741	0.282178978702639	0.990237021842361	918	0.282178979157639	1.272416001	NA	Ward et al (2015)	https://doi.org/10.1111/syen.12090
2	graft within clade random	Gaoligongidris	FALSE	Lasiomyrma_gedensis,Lordomyrma_desupra	1	1	0.1	0.9	TRUE	TRUE	2565	0.1380409612	0.484723240695894	0.0669116620616401	1.06877114838136	4667	0.20364485266364	1.272416001045	internal	Xu (2012)	NA
3	graft sister to clade	Igaponera	FALSE	Dinoponera_quadriceps,Dinoponera_longipes	1	1	0.8	0.9	NA	NA	5713	0.1293079025	0.886533340276219	0.114635766727437	1.10351626822256	6240	0.168899732860437	1.272416001083	NA	Fisher et al (2025)	https://doi.org/10.3897%2Fzookeys.1264.173399
4	graft sister to clade	Aulacopone	FALSE	Heteroponera_monticola,Heteroponera_panamensis	1	1	0.1	0.9	NA	NA	3070	0.0170278292	0.335948172770441	0.00572046810598716	0.953964100754013	4920	0.318451900365987	1.27241600112	NA	Taylor (1980)	NA
5	graft sister to clade	Peronomyrmex	FALSE	Podomyrma_laevifrons,Podomyrma_adelaidae	1	1	0.1	0.9	NA	NA	2317	0.2110622167	0.324710198678076	0.0685340543180922	1.11647869464491	4546	0.155937306505092	1.27241600115	NA	Taylor (1970)	NA
6	graft within clade random	Pseudoatta	FALSE	Acromyrmex_versicolor,Acromyrmex_crassispinus	1	1	0.1	0.9	TRUE	TRUE	157	0.07747865264	0.530165741965175	0.0410765273633476	1.23133947318265	72	0.0410765279803476	1.272416001163	terminal	Hanish et al (2022)	https://doi.org/10.1093%2Fisd%2Fixab029
7	graft sister to tip	Secostruma	FALSE	Dilobocondyla_borneensis	1	1	0.1	0.9	NA	NA	2340	0.4504423151	0.117418857291341	0.0528904219147081	1.21952557871529	1166	0.0528904224507081	1.272416001166	NA	Ward et al (2010)	https://doi.org/10.1093/sysbio/syq012
8	graft within clade random	Strongylognathus	FALSE	Tetramorium_impurum,Tetramorium_caespitum	1	1	0.1	0.9	TRUE	TRUE	1870	0.05212840279	0.451733803004026	0.0235481616368524	1.18106672617315	4326	0.0913492750068523	1.27241600118	stem	Blaimer et al (2018)	https://doi.org/10.1093/isd/ixy013
