step	function_raw	new_label	pre_dropped	sister_input	shape1	shape2	min_frac	max_frac	include_terminal	include_stem	edge_index	edge_length	chosen_frac	position_from_child	attach_age	where_node	new_tip_length	tree_depth	edge_type	reference	doi
1	graft sister to tip	Formosimyrma	FALSE	Melissotarsus_insularis	6	2	0.8	0.9	NA	NA	1845	0.3104358088	0.884002955979741	0.274426172621162	0.997989827997838	918	0.274426173776161	1.272416001774	NA	Ward et al (2015)	https://doi.org/10.1111/syen.12090
2	graft within clade random	Gaoligongidris	FALSE	Lasiomyrma_gedensis,Lordomyrma_desupra	1	1	0.1	0.9	TRUE	TRUE	2565	0.1342483158	0.484723240695894	0.0650732786925418	1.07436624650746	4667	0.198049755291542	1.272416001799	internal	Xu (2012)	NA
3	graft sister to clade	Igaponera	FALSE	Dinoponera_quadriceps,Dinoponera_longipes	1	1	0.8	0.9	NA	NA	5713	0.1293079026	0.886533340276219	0.11463576681609	1.10351626809391	6240	0.16889973371609	1.27241600181	NA	Fisher et al (2025)	https://doi.org/10.3897%2Fzookeys.1264.173399
4	graft sister to clade	Aulacopone	FALSE	Heteroponera_monticola,Heteroponera_panamensis	1	1	0.1	0.9	NA	NA	3070	0.01702782922	0.335948172770441	0.00572046811270612	0.953964100397294	4920	0.318451901412706	1.27241600181	NA	Taylor (1980)	NA
5	graft sister to clade	Peronomyrmex	FALSE	Podomyrma_laevifrons,Podomyrma_adelaidae	1	1	0.1	0.9	NA	NA	2317	0.2052633282	0.324710198678076	0.0666510960811452	1.12076303831485	4546	0.151652963495145	1.27241600181	NA	Taylor (1970)	NA
6	graft within clade random	Pseudoatta	FALSE	Acromyrmex_versicolor,Acromyrmex_crassispinus	1	1	0.1	0.9	TRUE	TRUE	157	0.07747865278	0.530165741965175	0.0410765274375708	1.23133947313643	72	0.0410765286735708	1.27241600181	terminal	Hanish et al (2022)	https://doi.org/10.1093%2Fisd%2Fixab029
7	graft sister to tip	Secostruma	FALSE	Dilobocondyla_borneensis	1	1	0.1	0.9	NA	NA	2340	0.4380665103	0.117418857291341	0.0514372690570314	1.22097873155497	1166	0.0514372702550312	1.27241600181	NA	Ward et al (2010)	https://doi.org/10.1093/sysbio/syq012
8	graft within clade random	Strongylognathus	FALSE	Tetramorium_impurum,Tetramorium_caespitum	1	1	0.1	0.9	TRUE	TRUE	1870	0.05069618647	0.451733803004026	0.0229011811118944	1.18357652725711	4326	0.0888394745528942	1.27241600181	stem	Blaimer et al (2018)	https://doi.org/10.1093/isd/ixy013
9	graft within clade random	Chimaeridris	FALSE	Pheidole_dea,Pheidole_sauberi	1	1	0.1	0.9	TRUE	TRUE	440	0.06742281199	0.10888661686331	0.00734144189700214	1.265074558716	210	0.00734144309400175	1.27241600181	terminal	Longino pers comm	NA
