taxon,birth,death,ccp,source
Podomyrma,0.44638922694031546,0.3651456680463725,0.6235294117647059,from Formicidae (crown capture probability)
Poecilomyrma,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
Pogonomyrmex,0.11077631644712246,0.0,0.9946236559139785,computed
Polyergus,0.44638922694031546,0.3651456680463725,0.6857142857142857,from Formicidae (crown capture probability)
Polyrhachis,0.30238565678332474,0.0,0.993523720349563,computed
Ponera,0.25751275291805864,0.0,0.9036885245901639,computed
Poneracantha,0.12478311828082893,0.0,0.869281045751634,computed
Prenolepis,0.44638922694031546,0.3651456680463725,0.55,from Formicidae (crown capture probability)
Prionopelta,0.44638922694031546,0.3651456680463725,0.65,from Formicidae (crown capture probability)
Pristomyrmex,0.44638922694031546,0.3651456680463725,0.62,from Formicidae (crown capture probability)
Proatta,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Probolomyrmex,0.44638922694031546,0.3651456680463725,0.3563218390804598,from Formicidae (crown capture probability)
Proceratium,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Procryptocerus,0.44638922694031546,0.3651456680463725,0.627906976744186,from Formicidae (crown capture probability)
Proformica,0.44638922694031546,0.3651456680463725,0.3555555555555555,from Formicidae (crown capture probability)
Prolasius,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Promyopias,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Propodilobus,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Protalaridris,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Protanilla,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Psalidomyrmex,0.14576819974055708,0.0,0.84,computed
Pseudoatta,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
Pseudolasius,0.44638922694031546,0.3651456680463725,0.3466666666666667,from Formicidae (crown capture probability)
Pseudomyrmex,0.26249849985079354,0.05932229588924835,0.9959144436433549,computed
Pseudoneoponera,0.298715421887835,0.15428628713366943,0.8289473684210527,computed
Pseudonotoncus,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
Pseudoponera,0.10052945229754373,0.10052835084872905,1.0,computed
Rasopone,0.2531957286336398,0.011516553412968386,0.9795918367346939,computed
Ravavy,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Recurvidris,0.44638922694031546,0.3651456680463725,0.3846153846153846,from Formicidae (crown capture probability)
Retalimyrma,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Rhopalomastix,0.44638922694031546,0.3651456680463725,0.3846153846153846,from Formicidae (crown capture probability)
Rhopalothrix,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Rhytidoponera,0.22852430921512792,0.0,0.9223300970873787,computed
Rogeria,0.44638922694031546,0.3651456680463725,0.3504273504273504,from Formicidae (crown capture probability)
Romblonella,0.44638922694031546,0.3651456680463725,0.40740740740740744,from Formicidae (crown capture probability)
Rossomyrmex,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Rostromyrmex,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Rotastruma,0.44638922694031546,0.3651456680463725,0.6666666666666667,from Formicidae (crown capture probability)
Royidris,0.06596603107041092,0.0,0.9795918367346939,computed
Santschiella,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Secostruma,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
Sericomyrmex,0.3897206093167777,0.0,0.96,computed
Simopelta,0.11216496959564175,0.0,0.9387755102040817,computed
Simopone,0.07071936652152071,0.0,0.9557109557109558,computed
Solenopsis,1.0491385884580917,0.9606238138503924,0.8756476683937824,computed
Sphinctomyrmex,0.44638922694031546,0.3651456680463725,0.6666666666666667,from Formicidae (crown capture probability)
Sritoponera,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Stegomyrmex,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Stenamma,0.14048654163353616,0.0,0.9811507936507936,computed
Stereomyrmex,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Stictoponera,0.16125523081412083,0.0,0.8380952380952381,computed
Stigmacros,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Streblognathus,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
Strongylognathus,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
Strumigenys,0.26087779398732075,0.0,0.9969277210656521,computed
Subiridopone,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
Syllophopsis,1.0000000282819324,1.0000000272819323,0.8152173913043479,computed
Syscia,0.29926483997270165,0.0,0.983957219251337,computed
TACTTMPAcromyrmex01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAcromyrmex02,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPAcromyrmex03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAcromyrmex04,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
