raw	clean
Phrynoponera_pulchella_D0950_CASENT0217034	Phrynoponera_pulchella
Phrynoponera_bequaerti_EX2730_CASENT0081253	Phrynoponera_bequaerti
Phrynoponera_sveni_EX2731_CASENT0417555	Phrynoponera_sveni
Phrynoponera_gabonensis_EX2344_CASENT0629610	Phrynoponera_gabonensis
Phrynoponera_transversa_D2116_CASENT0882093	Phrynoponera_transversa
